Country,Zipcode,Amount,Lat,Long
US,2206,12233457,42.35,-71.06
US,2211,9017835,42.35,-71.06
US,2212,10783865,42.35,-71.06
US,2217,9357530,42.35,-71.06
US,2241,9484125,42.35,-71.06
US,2266,8826266,42.35,-71.06
US,2293,8732221,42.35,-71.06
US,2295,11985657,42.35,-71.06
US,2297,10112669,42.35,-71.06
US,3845,11853785,44.15,-71.06
US,3847,11572178,44.06,-71.06
US,3832,9244334,43.9,-71.06
US,2791,10784119,41.52,-71.07
US,2216,12170990,42.34,-71.07
US,3835,9384720,43.4,-71.07
US,3042,9177279,43.03,-71.07
US,1831,10449847,42.78,-71.08
US,2779,10085932,41.85,-71.08
US,1835,9627810,42.78,-71.08
US,1832,10172687,42.78,-71.08
US,1830,12122695,42.78,-71.08
US,2186,10113223,42.24,-71.08
US,2187,11158908,42.26,-71.08
US,2180,9567668,42.47,-71.09
US,2780,10899841,41.9,-71.09
US,2783,11151412,41.9,-71.09
US,3865,12071454,42.83,-71.09
US,2722,11615203,41.71,-71.1
US,2723,11117169,41.71,-71.1
US,2724,8860319,41.71,-71.1
US,2375,10405273,42.03,-71.1
US,2721,11522754,41.71,-71.1
US,2790,10317228,41.66,-71.1
US,2126,11843761,42.26,-71.1
US,2356,10537684,42.05,-71.1
US,2145,8884197,42.39,-71.1
US,2720,11796172,41.71,-71.1
US,2143,11804150,42.39,-71.1
US,2072,10868633,42.11,-71.1
US,2144,11426944,42.39,-71.1
US,1867,11223485,42.53,-71.1
US,2155,12205279,42.42,-71.1
US,2153,11666549,42.42,-71.1
US,2334,12144973,42.03,-71.1
US,2357,12094377,42.05,-71.1
US,2239,10663331,42.36,-71.1
US,3290,12567093,43.11,-71.1
US,2238,11991110,42.37,-71.11
US,2715,11568477,41.81,-71.11
US,2142,8793540,42.37,-71.11
US,2141,10302694,42.37,-71.11
US,2140,11349487,42.37,-71.11
US,2136,9440289,42.26,-71.11
US,2130,11329258,42.3,-71.11
US,2139,9523210,42.37,-71.11
US,1845,10576166,42.7,-71.11
US,2138,10859847,42.37,-71.11
US,3864,10268664,43.68,-71.11
US,3815,12501905,43.26,-71.11
US,2137,8993180,42.25,-71.12
US,1808,11971988,42.5,-71.12
US,3814,11955520,43.76,-71.12
US,3818,9174844,43.97,-71.12
US,3860,10124046,44.05,-71.12
US,3819,12508469,42.91,-71.12
US,3291,12523647,43.13,-71.12
US,2134,10875045,42.35,-71.13
US,2131,8877595,42.28,-71.13
US,2021,12030883,42.15,-71.13
US,2447,11565413,42.33,-71.13
US,2156,12228212,42.42,-71.13
US,3579,11651442,44.78,-71.13
US,3826,11572891,42.88,-71.13
US,2445,12511276,42.32,-71.14
US,2446,11325870,42.32,-71.14
US,1890,11085180,42.45,-71.14
US,1810,8756709,42.65,-71.14
US,1812,10025502,42.65,-71.14
US,1899,12431315,42.65,-71.14
US,5501,10096480,42.65,-71.14
US,5544,9908755,42.65,-71.14
US,3849,9378428,43.89,-71.14
US,3044,10246771,42.99,-71.14
US,3811,10431840,42.83,-71.14
US,2725,9235738,41.73,-71.15
US,2764,9017855,41.85,-71.15
US,2726,9047745,41.73,-71.15
US,2135,9255471,42.35,-71.15
US,1801,9710492,42.48,-71.15
US,1888,11106813,42.48,-71.15
US,1807,12521106,42.48,-71.15
US,1813,12436908,42.48,-71.15
US,1815,12004988,42.48,-71.15
US,1806,11116457,42.47,-71.15
US,3261,11574797,43.19,-71.15
US,1842,10011039,42.7,-71.16
US,1840,9036783,42.7,-71.16
US,1843,10230312,42.7,-71.16
US,1841,9470990,42.7,-71.16
US,2476,11902243,42.41,-71.16
US,1887,11600553,42.55,-71.16
US,2132,12474147,42.28,-71.16
US,2467,9137724,42.31,-71.16
US,2474,12653059,42.41,-71.16
US,2837,9065174,41.5,-71.16
US,2801,11557630,41.51,-71.16
US,2026,12684272,42.24,-71.17
US,2472,10749808,42.36,-71.17
US,2479,11307746,42.39,-71.17
US,2471,12386320,42.36,-71.17
US,2027,10183974,42.24,-71.17
US,2031,9785383,42.02,-71.17
US,2477,9509543,42.36,-71.17
US,3838,12656183,44.1,-71.17
US,3855,10754175,43.43,-71.17
US,3077,9166890,43.03,-71.17
US,2777,9242074,41.75,-71.18
US,2766,8945773,41.96,-71.18
US,2067,9832911,42.11,-71.18
US,2478,12578083,42.39,-71.18
US,1844,12495062,42.71,-71.18
US,2475,10359764,42.41,-71.18
US,2712,9144122,41.97,-71.18
US,3846,11182300,44.14,-71.18
US,3588,11298711,44.57,-71.18
US,3581,11216313,44.39,-71.18
US,3884,12272738,43.32,-71.18
US,3873,11280608,42.92,-71.18
US,3841,8717578,42.87,-71.18
US,2062,10917701,42.18,-71.19
US,2459,10235164,42.31,-71.19
US,3875,11042181,43.87,-71.19
US,2461,10016294,42.31,-71.2
US,2460,12341380,42.35,-71.2
US,2458,11988773,42.33,-71.2
US,1803,9842218,42.5,-71.2
US,2456,12463232,42.33,-71.2
US,2495,12613069,42.33,-71.2
US,1805,10613384,42.5,-71.2
US,3890,9027194,43.83,-71.2
US,3894,12425324,43.58,-71.2
US,3079,10026892,42.78,-71.2
US,2878,11336909,41.65,-71.2
US,2032,12261657,42.15,-71.21
US,2090,9541417,42.21,-71.21
US,2048,12621879,42.02,-71.21
US,3809,12556994,43.45,-71.21
US,3037,9583804,43.14,-71.21
US,2464,11344495,42.31,-71.22
US,2465,11857551,42.35,-71.22
US,2455,10490694,42.39,-71.22
US,3226,10755838,43.7,-71.22
US,3073,9404147,42.83,-71.22
US,2468,9578594,42.32,-71.23
US,2420,9156726,42.44,-71.23
US,1876,12387893,42.61,-71.23
US,2421,9313990,42.44,-71.23
US,1866,11981655,42.53,-71.23
US,3225,12045223,43.33,-71.23
US,2454,12064589,42.38,-71.24
US,2466,10829686,42.34,-71.24
US,2452,9920449,42.38,-71.24
US,2494,12560437,42.28,-71.24
US,2451,12367541,42.38,-71.24
US,2035,10483786,42.06,-71.24
US,2453,10520008,42.38,-71.24
US,2081,9995751,42.13,-71.24
US,2492,12418610,42.28,-71.24
US,3817,11229226,43.89,-71.24
US,3896,9644564,43.59,-71.24
US,3810,8861368,43.48,-71.24
US,2462,12679506,42.33,-71.25
US,1865,9429355,42.54,-71.25
US,3816,10509955,43.71,-71.25
US,3570,9415558,44.48,-71.25
US,3036,11563707,42.95,-71.25
US,3593,9827072,44.37,-71.25
US,2871,12513969,41.6,-71.25
US,2769,11379162,41.83,-71.26
US,1730,10156802,42.48,-71.26
US,1821,11701208,42.55,-71.26
US,2493,10451145,42.36,-71.26
US,2457,10273888,42.29,-71.26
US,1822,10480060,42.55,-71.26
US,3886,10374250,43.85,-71.26
US,2885,11177421,41.71,-71.26
US,2071,10614546,42.09,-71.27
US,2030,8814153,42.24,-71.27
US,2481,9698252,42.31,-71.27
US,3812,8827126,44.08,-71.27
US,3034,9242452,43.07,-71.27
US,3040,10861377,43.05,-71.27
US,3041,11846262,42.88,-71.27
US,2842,12447205,41.51,-71.27
US,2809,12552861,41.67,-71.27
US,1731,12091733,42.46,-71.28
US,2482,12153712,42.3,-71.28
US,3850,8974092,43.69,-71.28
US,3853,12562303,43.63,-71.28
US,3038,11023357,42.89,-71.28
US,3897,8812548,43.87,-71.28
US,1862,8957827,42.57,-71.29
US,2703,10424146,41.93,-71.29
US,3218,10109769,43.33,-71.29
US,2763,9302967,41.97,-71.3
US,1773,11101093,42.41,-71.3
US,2052,10971825,42.18,-71.3
US,1826,9606661,42.66,-71.3
US,3087,8802232,42.8,-71.3
US,3589,9918282,44.27,-71.3
US,2840,9029469,41.47,-71.3
US,2841,9990112,41.52,-71.3
US,2056,9590096,42.11,-71.31
US,3076,11981845,42.73,-71.31
US,3883,10139213,43.83,-71.31
US,2806,10774760,41.73,-71.31
US,2872,10996562,41.6,-71.31
US,1853,10705079,42.63,-71.32
US,1850,12213897,42.63,-71.32
US,1854,9478705,42.63,-71.32
US,1851,10925576,42.63,-71.32
US,1852,11308823,42.63,-71.32
US,2762,9561770,42,-71.33
US,2771,11152398,41.81,-71.33
US,2093,9953210,42.06,-71.33
US,2760,12308126,41.97,-71.33
US,2761,11701805,41.97,-71.33
US,3263,11333510,43.3,-71.33
US,3234,12578777,43.22,-71.33
US,3837,12288688,43.43,-71.34
US,3032,10158702,43,-71.34
US,2054,9971545,42.16,-71.35
US,1741,11928403,42.53,-71.35
US,1742,12218729,42.45,-71.35
US,1760,11171820,42.28,-71.35
US,2070,8778523,42.05,-71.35
US,2916,12304659,41.84,-71.35
US,2914,9432944,41.8,-71.35
US,2915,10513178,41.77,-71.35
US,1770,12557133,42.23,-71.36
US,1778,11981683,42.36,-71.36
US,1824,9583086,42.59,-71.36
US,3053,12551628,42.85,-71.36
US,2835,11109544,41.48,-71.36
US,2862,12049777,41.87,-71.37
US,2861,10033773,41.87,-71.37
US,2860,12063325,41.87,-71.37
US,2038,11177788,42.08,-71.38
US,3249,9457167,43.53,-71.38
US,3259,9813234,43.86,-71.38
US,1863,11419011,42.63,-71.39
US,3592,9890020,45.05,-71.39
US,3258,11064239,43.25,-71.39
US,3254,11637899,43.75,-71.39
US,2863,11466766,41.88,-71.39
US,2053,10085381,42.13,-71.4
US,1776,9475514,42.36,-71.4
US,1718,9204145,42.51,-71.41
US,1879,10581589,42.68,-71.41
US,3237,10191682,43.42,-71.41
US,2912,8780096,41.82,-71.41
US,2940,8692839,41.82,-71.41
US,2903,10726989,41.82,-71.41
US,2907,10804280,41.82,-71.41
US,2905,9812631,41.82,-71.41
US,2909,11035789,41.82,-71.41
US,2908,10222020,41.82,-71.41
US,2904,10653270,41.82,-71.41
US,2906,9400936,41.82,-71.41
US,2864,12147031,41.94,-71.41
US,2901,11838982,41.82,-71.41
US,2902,8953030,41.82,-71.41
US,2918,8909659,41.82,-71.41
US,2888,8883940,41.7,-71.42
US,2889,11558223,41.7,-71.42
US,2886,12683506,41.7,-71.42
US,2887,11118937,41.7,-71.42
US,1746,11070999,42.2,-71.43
US,1702,9686160,42.3,-71.43
US,1886,10288898,42.58,-71.43
US,1701,9397072,42.3,-71.43
US,1703,9367227,42.3,-71.43
US,1704,11134776,42.3,-71.43
US,1705,9258272,42.3,-71.43
US,3051,9874655,42.76,-71.43
US,2874,8708531,41.51,-71.44
US,1754,9380134,42.42,-71.45
US,3105,10683339,42.99,-71.45
US,3108,9881547,42.99,-71.45
US,3101,9366518,42.99,-71.45
US,3275,11698767,43.13,-71.45
US,3109,10275000,42.99,-71.45
US,3106,11103469,43.09,-71.45
US,3102,9882009,42.99,-71.45
US,3103,10378585,42.99,-71.45
US,3104,9246898,42.99,-71.45
US,3107,11388408,42.99,-71.45
US,3111,11499114,42.99,-71.45
US,2802,11107003,41.95,-71.45
US,2911,12462299,41.86,-71.45
US,2865,12125687,41.91,-71.45
US,2854,11097494,41.59,-71.45
US,1721,11736843,42.25,-71.46
US,1720,11274900,42.48,-71.46
US,3307,11578347,43.28,-71.46
US,3052,12330059,42.83,-71.46
US,2919,10470586,41.81,-71.46
US,2852,12504284,41.55,-71.46
US,1460,11117254,42.53,-71.47
US,2019,12340370,42.09,-71.47
US,3227,10775679,43.83,-71.47
US,3583,9453642,44.41,-71.47
US,3220,8792175,43.44,-71.47
US,2838,10273906,41.96,-71.47
US,1827,12074357,42.66,-71.48
US,3247,8739157,43.56,-71.48
US,3246,10913032,43.56,-71.48
US,3054,10421571,42.86,-71.48
US,2882,12501555,41.39,-71.48
US,2921,12491842,41.76,-71.48
US,2910,9418788,41.76,-71.48
US,2920,10822245,41.76,-71.48
US,3597,10506171,44.95,-71.49
US,3061,12479351,42.74,-71.49
US,3576,9500064,44.89,-71.49
US,3064,10990380,42.74,-71.49
US,3063,11879542,42.74,-71.49
US,3060,9164659,42.74,-71.49
US,3062,10545154,42.74,-71.49
US,3289,9766991,43.5,-71.49
US,1745,12253700,42.29,-71.5
US,1504,11688588,42.01,-71.5
US,1719,11663799,42.5,-71.5
US,1775,12467083,42.43,-71.5
US,3595,9723488,44.3,-71.5
US,3253,10797505,43.65,-71.5
US,3110,10756310,42.95,-71.5
US,3215,10255854,43.95,-71.5
US,2895,12194878,41.99,-71.5
US,2818,9795327,41.63,-71.5
US,2883,9599823,41.45,-71.5
US,1772,9911735,42.3,-71.51
US,1757,8976909,42.14,-71.51
US,3582,10169754,44.59,-71.51
US,2880,11845096,41.45,-71.51
US,2879,12051683,41.45,-71.51
US,2893,10567070,41.69,-71.51
US,5902,11003404,45,-71.51
US,1748,10740522,42.22,-71.52
US,2881,9492615,41.47,-71.52
US,2917,11307946,41.9,-71.53
US,5903,10830408,45,-71.53
US,1747,9066453,42.12,-71.54
US,1752,9929876,42.34,-71.54
US,3304,11999537,43.13,-71.54
US,2823,11293826,41.73,-71.54
US,2877,12652654,41.52,-71.54
US,1756,9803119,42.1,-71.55
US,1784,10879156,42.23,-71.55
US,3575,9264029,44.34,-71.55
US,2876,11737330,41.97,-71.55
US,2828,10694571,41.87,-71.55
US,2896,11816149,41.95,-71.55
US,2824,10176672,41.97,-71.55
US,1749,9113003,42.39,-71.56
US,3302,10619199,43.23,-71.56
US,3584,11289950,44.48,-71.56
US,3224,12044534,43.33,-71.56
US,3303,8882499,43.23,-71.56
US,3301,11037000,43.23,-71.56
US,3252,10305461,43.47,-71.56
US,3305,11395806,43.23,-71.56
US,2831,11420400,41.75,-71.56
US,5905,9851747,44.56,-71.56
US,1450,9931999,42.6,-71.57
US,1470,9003686,42.6,-71.57
US,1471,12399884,42.6,-71.57
US,1529,11373883,42.03,-71.58
US,1432,10319767,42.56,-71.58
US,1451,11704177,42.5,-71.58
US,1463,10518005,42.66,-71.58
US,3590,9221747,44.76,-71.58
US,3245,10024159,43.73,-71.58
US,3269,11420261,43.48,-71.58
US,3276,11743529,43.44,-71.58
US,3049,9123448,42.73,-71.58
US,3298,8829253,43.44,-71.58
US,3299,12006289,43.44,-71.58
US,2807,9856333,41.16,-71.58
US,3046,10045869,43.1,-71.59
US,2892,10445061,41.5,-71.59
US,1740,9673146,42.43,-71.6
US,1569,9545079,42.08,-71.6
US,3045,10107904,43.01,-71.6
US,1568,9579115,42.17,-71.61
US,1581,12101584,42.26,-71.61
US,1467,11805621,42.49,-71.61
US,1434,9797315,42.53,-71.61
US,1580,10351184,42.26,-71.61
US,1582,11266905,42.26,-71.61
US,3598,11318719,44.37,-71.61
US,3031,11415270,42.86,-71.61
US,2829,9858909,41.88,-71.61
US,1472,10520341,42.61,-71.62
US,3285,10674763,43.93,-71.62
US,1503,10345549,42.38,-71.63
US,3217,9725265,43.69,-71.63
US,3223,10648687,43.86,-71.63
US,2857,9503561,41.83,-71.63
US,1538,11718454,42.05,-71.64
US,1525,10771779,42.05,-71.64
US,1532,9453503,42.31,-71.64
US,2812,10886642,41.47,-71.64
US,2858,10039703,41.96,-71.64
US,1464,11186550,42.54,-71.65
US,1534,10172447,42.15,-71.65
US,3256,9415256,43.6,-71.65
US,2813,10045405,41.38,-71.65
US,2817,9215873,41.63,-71.65
US,1523,9215279,42.45,-71.66
US,3057,11443639,42.9,-71.66
US,3235,9791685,43.45,-71.66
US,3033,12545817,42.73,-71.66
US,3055,12218401,42.83,-71.66
US,2816,12462318,41.68,-71.66
US,2815,10538939,41.77,-71.66
US,1588,11215480,42.11,-71.67
US,3251,10939950,44.04,-71.67
US,2898,12562174,41.52,-71.67
US,2830,10409759,41.96,-71.67
US,2875,11421377,41.46,-71.67
US,1560,10897549,42.17,-71.68
US,1519,10695183,42.2,-71.68
US,1510,11281474,42.41,-71.68
US,3574,11913780,44.28,-71.68
US,3070,12042376,42.96,-71.68
US,3293,9231121,43.97,-71.68
US,2822,11565000,41.56,-71.68
US,2836,9686475,41.48,-71.68
US,5906,12472072,44.47,-71.68
US,1561,9802495,42.43,-71.69
US,1536,9945566,42.23,-71.69
US,3264,10998261,43.73,-71.69
US,2826,9966664,41.97,-71.69
US,2839,10852296,41.97,-71.69
US,1469,10175124,42.66,-71.7
US,3243,10342965,43.52,-71.7
US,2894,10511623,41.45,-71.7
US,2859,8820449,41.95,-71.7
US,2814,9424721,41.91,-71.7
US,1545,11327780,42.3,-71.71
US,1546,9029904,42.3,-71.71
US,3268,10104559,43.38,-71.71
US,3229,10261431,43.22,-71.71
US,5904,8871768,44.41,-71.71
US,1462,11914047,42.59,-71.72
US,2832,10093865,41.51,-71.72
US,5901,12016382,45,-71.72
US,1505,9175488,42.35,-71.73
US,1516,10655158,42.05,-71.73
US,3262,10919586,44.01,-71.73
US,3086,12045863,42.84,-71.73
US,3281,10546788,43.1,-71.73
US,1474,11163040,42.66,-71.74
US,3580,11734614,44.22,-71.74
US,3222,10015483,43.6,-71.74
US,2827,9440445,41.69,-71.74
US,1564,9077053,42.43,-71.75
US,3082,9105556,42.9,-71.75
US,2808,10394366,41.39,-71.75
US,1526,12599231,42.12,-71.76
US,1590,10768184,42.15,-71.76
US,1527,9307006,42.19,-71.76
US,1586,8819311,42.19,-71.76
US,3561,11379206,44.31,-71.76
US,3231,10481383,43.48,-71.76
US,2825,11096022,41.85,-71.76
US,1453,11126483,42.51,-71.77
US,2873,12110844,41.44,-71.77
US,5840,9440711,44.57,-71.77
US,5858,11556590,44.56,-71.77
US,1583,9432308,42.36,-71.78
US,3586,12167670,44.23,-71.78
US,2833,8827147,41.45,-71.78
US,2804,10208918,41.42,-71.78
US,3048,12146084,42.76,-71.79
US,6243,11850637,41.84,-71.8
US,1613,8820755,42.26,-71.8
US,1608,11519913,42.26,-71.8
US,1607,10199575,42.26,-71.8
US,1610,9531332,42.26,-71.8
US,1603,12318013,42.26,-71.8
US,1609,9957071,42.26,-71.8
US,1605,12162843,42.26,-71.8
US,1606,12432251,42.26,-71.8
US,1602,9998557,42.26,-71.8
US,1604,9190387,42.26,-71.8
US,1601,9065951,42.26,-71.8
US,1614,11369229,42.26,-71.8
US,1615,11504505,42.26,-71.8
US,1655,10014612,42.26,-71.8
US,1653,11483398,42.26,-71.8
US,1654,10063548,42.26,-71.8
US,3241,12581780,43.69,-71.8
US,3043,9136010,42.98,-71.8
US,3274,12225257,43.86,-71.8
US,5907,9300515,45,-71.8
US,6373,12262988,41.69,-71.81
US,1431,10972882,42.68,-71.81
US,1420,9716235,42.58,-71.81
US,3266,12203162,43.8,-71.81
US,3278,9932891,43.28,-71.81
US,3242,11552620,43.17,-71.81
US,2891,12263893,41.37,-71.81
US,3216,9871266,43.43,-71.82
US,6377,11553016,41.7,-71.83
US,1501,11484606,42.2,-71.83
US,3084,11453091,42.81,-71.83
US,6241,11495062,41.85,-71.84
US,6384,11976001,41.59,-71.85
US,6379,12490923,41.37,-71.85
US,1520,9868792,42.35,-71.85
US,3047,10219811,42.95,-71.85
US,3071,8823068,42.75,-71.85
US,6277,10214974,41.95,-71.86
US,6233,11903501,41.87,-71.86
US,1541,10351025,42.45,-71.86
US,3230,12673515,43.52,-71.86
US,6354,10225744,41.71,-71.87
US,1611,11969363,42.23,-71.87
US,1522,10442806,42.38,-71.87
US,1540,9529346,42.11,-71.87
US,1570,10338785,42.04,-71.87
US,6239,10405064,41.8,-71.88
US,1537,9725298,42.16,-71.88
US,5846,11228769,44.81,-71.88
US,5824,9267368,44.43,-71.88
US,6359,10977033,41.44,-71.89
US,6246,9245997,41.96,-71.89
US,1517,12345863,42.46,-71.89
US,3279,12651712,43.92,-71.89
US,6255,9131111,41.98,-71.9
US,6260,9373830,41.91,-71.9
US,6378,12529655,41.33,-71.9
US,1542,9510580,42.2,-71.9
US,1430,11238955,42.63,-71.9
US,1524,9358971,42.25,-71.9
US,1473,10178740,42.55,-71.9
US,3585,12365476,44.21,-71.9
US,3238,11367632,43.98,-71.9
US,5837,11744384,44.67,-71.9
US,6387,11300152,41.75,-71.91
US,6263,9191676,41.84,-71.91
US,3282,10407773,43.87,-71.91
US,3287,9903844,43.45,-71.91
US,6374,11419811,41.67,-71.92
US,3244,12261391,43.12,-71.92
US,3273,11430579,43.31,-71.92
US,5832,11074586,44.6,-71.92
US,5848,9256821,44.35,-71.92
US,6262,8769254,42,-71.93
US,1612,12199508,42.31,-71.93
US,1571,11811584,42.05,-71.93
US,3442,10252756,43,-71.93
US,6332,9344551,41.7,-71.94
US,6245,9402744,42.01,-71.94
US,6383,11037827,41.58,-71.94
US,3260,12182344,43.36,-71.94
US,3240,10988563,43.55,-71.94
US,3440,10083742,43.03,-71.94
US,3233,11560877,43.4,-71.94
US,11954,11107098,41.04,-71.94
US,6234,9066502,41.78,-71.95
US,6267,10110710,41.92,-71.95
US,1543,12156660,42.36,-71.95
US,5838,11520245,44.44,-71.95
US,6331,10940835,41.7,-71.96
US,6258,11347723,41.9,-71.96
US,1508,9061813,42.13,-71.96
US,1507,11256465,42.13,-71.96
US,1509,8973672,42.13,-71.96
US,3740,10391161,44.16,-71.96
US,3221,12016025,43.27,-71.96
US,3458,10692069,42.87,-71.96
US,3468,9974321,42.85,-71.96
US,5853,9905250,44.89,-71.96
US,6355,12589098,41.35,-71.97
US,6244,9857792,41.98,-71.97
US,5819,10750335,44.41,-71.97
US,5849,9615862,44.5,-71.97
US,6281,9267893,41.95,-71.98
US,6351,8977291,41.6,-71.98
US,6388,12091955,41.35,-71.98
US,6372,10629170,41.36,-71.98
US,1440,10958065,42.58,-71.98
US,1441,10873740,42.58,-71.98
US,3449,10203674,42.96,-71.98
US,3257,11805410,43.41,-71.98
US,5871,9913210,44.64,-71.98
US,6259,9223846,41.86,-71.99
US,6365,9759962,41.55,-71.99
US,6339,8820665,41.44,-71.99
US,1562,12587995,42.24,-71.99
US,3774,11927749,44.09,-71.99
US,6390,9919332,41.27,-71.99
US,3272,11321246,43.29,-72
US,3780,9509104,44,-72
US,5851,8799949,44.53,-72
US,5863,9668427,44.47,-72
US,5833,12065257,44.83,-72
US,6230,11025166,41.85,-72.01
US,1452,10642401,42.48,-72.01
US,1477,11820449,42.69,-72.01
US,3771,9718617,44.28,-72.01
US,3741,10148791,43.64,-72.01
US,3461,9710417,42.75,-72.01
US,3785,8870248,44.14,-72.02
US,3452,11459556,42.81,-72.02
US,1550,11571850,42.08,-72.03
US,3284,9545476,43.49,-72.03
US,3255,12527582,43.32,-72.03
US,5867,11718157,44.66,-72.03
US,5861,10424292,44.38,-72.03
US,6389,8751097,41.53,-72.04
US,1515,12636867,42.22,-72.04
US,1475,11287492,42.68,-72.04
US,5850,11941385,44.55,-72.04
US,6380,10870097,41.56,-72.05
US,6247,9570539,41.78,-72.05
US,1438,11326882,42.53,-72.05
US,1068,9993050,42.35,-72.05
US,5872,12455502,44.86,-72.05
US,5821,12171111,44.3,-72.05
US,1468,9940220,42.55,-72.06
US,1566,10965570,42.09,-72.06
US,3777,11969644,43.89,-72.06
US,3444,8814703,42.91,-72.06
US,3765,11559219,44.03,-72.06
US,5081,9730135,44.15,-72.06
US,5051,12228196,44.08,-72.06
US,5050,8751503,44.26,-72.06
US,6349,11085829,41.32,-72.07
US,6330,9033437,41.64,-72.07
US,6340,11597873,41.32,-72.07
US,6350,10469949,41.62,-72.07
US,1436,9787627,42.6,-72.07
US,3751,11634437,43.42,-72.07
US,5042,10823598,44.19,-72.07
US,6264,12531623,41.7,-72.08
US,6242,10257446,41.9,-72.08
US,6360,11836470,41.55,-72.08
US,1535,10219597,42.27,-72.08
US,3779,10890679,43.96,-72.08
US,3782,10938157,43.38,-72.08
US,6335,12501029,41.46,-72.09
US,6338,11665478,41.35,-72.09
US,1074,9315451,42.38,-72.09
US,3280,8823960,43.17,-72.09
US,6282,9600542,41.92,-72.1
US,6320,11668779,41.35,-72.1
US,1506,8990901,42.21,-72.1
US,1005,11699431,42.42,-72.1
US,3464,9363298,43.08,-72.1
US,3450,9121056,42.95,-72.1
US,3769,11555294,43.83,-72.1
US,5830,10117660,45,-72.1
US,6235,10928389,41.8,-72.11
US,6278,11811162,41.86,-72.11
US,1518,9890803,42.12,-72.11
US,3749,11769496,43.57,-72.11
US,6353,12626446,41.44,-72.12
US,6375,12306539,41.4,-72.12
US,6382,11925235,41.45,-72.12
US,6336,10494089,41.58,-72.12
US,3457,12420420,42.99,-72.12
US,5866,10044091,44.6,-72.12
US,5069,11350363,44.22,-72.12
US,5829,12623644,44.92,-72.12
US,5033,9041498,43.99,-72.12
US,5085,12507527,44.06,-72.12
US,6256,12668226,41.76,-72.13
US,6386,9107261,41.33,-72.13
US,1531,11291013,42.31,-72.13
US,3753,11510002,43.48,-72.13
US,5828,12390586,44.42,-72.13
US,6254,10169841,41.61,-72.14
US,6385,9011187,41.34,-72.14
US,1585,11301233,42.23,-72.14
US,1094,11144135,42.35,-72.14
US,3752,11748499,43.3,-72.14
US,3748,10018643,43.64,-72.14
US,3754,11789930,43.37,-72.14
US,5823,11877035,45,-72.14
US,6084,11397501,41.98,-72.15
US,1521,10720328,42.05,-72.15
US,3447,9248436,42.78,-72.15
US,3768,10792072,43.8,-72.15
US,6280,11206749,41.7,-72.16
US,6334,11235745,41.54,-72.17
US,3773,10973197,43.37,-72.17
US,5822,9030132,44.74,-72.17
US,5862,8919845,44.33,-72.17
US,6266,10110960,41.68,-72.18
